Machine_ID,Timestamp,Temperature,Vibration,Pressure,Run_Time,Oil_Level,Power_Consumption,Product_Rate,Maintenance_Due,Downtime_Flag,Downtime,Quality_Score,Equipment_Age
M3,2024-02-06 05:00:00,50.65,0.671,111.9,6.06,0.925,90.48,98.94,0,0,No,82.02,1013
M4,2024-02-06 06:00:00,73.35,0.416,128.15,7.85,0.759,81.68,73.61,0,0,No,91.86,589
M1,2024-02-06 07:00:00,82.46,0.274,108.16,12.89,0.84,82.36,107.61,0,0,No,90.11,739
M4,2024-02-06 08:00:00,69.22,0.584,116.32,5.08,0.959,80.27,100.61,0,0,No,92.16,566
M1,2024-02-06 09:00:00,81.31,0.7,78.83,19.47,0.851,81.62,125.5,0,0,No,88.61,1060
M1,2024-02-06 10:00:00,62.03,0.678,119.68,18.57,0.905,78.98,104.03,0,0,No,86.02,754
M10,2024-02-06 11:00:00,72.89,0.573,95.26,3.49,0.876,70.25,82.28,1,1,Yes,96.53,387
M6,2024-02-06 12:00:00,79.75,0.52,113.43,11.13,0.953,80.09,73.15,0,0,No,94.55,345
M5,2024-02-06 13:00:00,77.84,0.32,65.7,18.6,0.785,97.57,118.96,0,0,No,88.12,245
M4,2024-02-06 14:00:00,50.92,0.673,112.6,8.1,0.873,71.84,99.05,0,0,No,81.98,655
M3,2024-02-06 15:00:00,68.41,0.662,55.16,15.19,0.737,77.29,87.01,1,1,Yes,84.5,370
M1,2024-02-06 16:00:00,100.16,0.272,94.48,1.21,0.907,71.08,89.21,0,1,Yes,81.76,400
M6,2024-02-06 17:00:00,67.61,0.573,65.89,14.61,0.92,91.57,119.48,0,0,No,88.03,394
M2,2024-02-06 18:00:00,75.24,0.631,112.66,3.66,0.713,88.3,107.08,0,1,Yes,94.74,962
M8,2024-02-06 19:00:00,73.7,0.676,101.39,19.93,0.903,67.22,116.46,0,0,No,95.54,881
M10,2024-02-06 20:00:00,98.52,0.485,84.58,8.53,0.824,59.82,103.68,0,1,Yes,84.86,585
M5,2024-02-06 21:00:00,94.36,0.328,128.69,6.76,0.737,88.66,87.45,0,1,Yes,81.15,501
M7,2024-02-06 22:00:00,104.54,0.4,82.07,20.18,0.826,66.61,126.8,0,1,Yes,79.64,640
M10,2024-02-06 23:00:00,60.4,0.299,39.38,1.2,0.758,88.28,94.13,0,0,No,76.55,527
M2,2024-02-07 00:00:00,80.39,0.49,110.27,9.52,0.825,73.62,112.07,0,0,No,95.05,899
M8,2024-02-07 01:00:00,83.52,0.451,64.67,8.88,0.815,86.95,116.26,1,1,Yes,87.69,677
M2,2024-02-07 02:00:00,64.52,0.929,82.7,6.84,0.922,84.44,100.09,0,1,Yes,82.72,503
M4,2024-02-07 03:00:00,74.33,0.679,89.65,21.88,0.932,74.64,83.3,0,0,No,94.02,210
M1,2024-02-07 04:00:00,100.58,0.694,71.52,18.02,0.882,71.21,89.83,0,1,Yes,77.64,888
M5,2024-02-07 05:00:00,70.49,0.594,90.13,1.53,0.707,85.76,110.16,0,1,Yes,93.88,316
M9,2024-02-07 06:00:00,99.22,0.427,71.89,17.15,0.979,73.07,108.01,0,1,Yes,80.8,639
M1,2024-02-07 07:00:00,89.96,0.445,103.25,12.66,0.906,91.09,119.51,0,0,No,90.77,624
M9,2024-02-07 08:00:00,97.34,0.463,75.43,21.62,0.71,71.68,117.09,0,1,Yes,83.18,341
M8,2024-02-07 09:00:00,81.79,0.538,100.6,7.51,0.946,83.5,85.71,0,0,No,95.73,781
M6,2024-02-07 10:00:00,53.99,0.578,123.24,13.78,0.76,76.1,121.65,0,0,No,83.29,998
M7,2024-02-07 11:00:00,78.1,0.5,115.65,12.02,0.874,80.06,84.61,0,0,No,95.32,700
M3,2024-02-07 12:00:00,96.26,0.442,98.37,11.75,0.84,72.99,108.92,0,1,Yes,87.88,199
M1,2024-02-07 13:00:00,85.22,0.381,80.23,10.95,0.826,78.21,136.32,0,0,No,88.56,852
M5,2024-02-07 14:00:00,77.32,0.221,103.18,4.94,0.967,54.38,104.69,0,0,No,92.64,497
M2,2024-02-07 15:00:00,100.68,0.757,86.09,18.14,0.831,71.87,73.32,0,1,Yes,79.24,254
M5,2024-02-07 16:00:00,72.22,0.941,104.02,10.83,0.723,74.12,95.11,0,1,Yes,88.99,855
M8,2024-02-07 17:00:00,78.85,0.74,65.69,23.0,0.984,79.28,132.62,0,0,No,86.42,862
M9,2024-02-07 18:00:00,77.31,0.248,116.15,6.26,0.976,92.93,96.89,0,0,No,90.58,498
M2,2024-02-07 19:00:00,86.5,0.657,100.66,16.39,0.905,73.02,119.9,0,0,No,90.97,926
M3,2024-02-07 20:00:00,59.08,0.705,144.17,22.58,0.84,94.14,85.65,0,0,No,79.11,526
M3,2024-02-07 21:00:00,79.27,0.419,126.12,15.92,0.728,71.39,94.66,0,1,Yes,91.03,475
M1,2024-02-07 22:00:00,104.59,0.598,111.32,20.91,0.937,68.92,96.76,0,1,Yes,80.99,924
M8,2024-02-07 23:00:00,70.96,0.409,97.52,19.86,0.723,61.16,129.26,0,1,Yes,95.66,637
M6,2024-02-08 00:00:00,91.6,0.806,85.41,8.64,0.721,86.07,95.41,1,1,Yes,82.66,750
M8,2024-02-08 01:00:00,84.62,0.573,118.85,14.4,0.861,80.86,71.72,0,0,No,89.96,672
M9,2024-02-08 02:00:00,107.12,0.317,95.41,3.75,0.748,85.48,135.73,0,1,Yes,79.35,291
M5,2024-02-08 03:00:00,63.74,0.634,123.37,12.85,0.702,81.32,103.41,0,1,Yes,87.02,764
M3,2024-02-08 04:00:00,87.46,0.712,108.02,5.53,0.827,79.91,109.82,0,0,No,87.93,446
M5,2024-02-08 05:00:00,59.74,0.54,108.16,17.85,0.741,82.84,75.9,0,1,Yes,89.95,1087
M5,2024-02-08 06:00:00,50.77,0.596,111.89,12.67,0.748,101.52,103.87,0,1,Yes,83.59,363
M5,2024-02-08 07:00:00,44.47,0.486,81.61,9.87,0.723,75.26,100.29,0,1,Yes,80.78,727
M3,2024-02-08 08:00:00,83.07,0.273,79.56,6.45,0.762,100.54,85.51,0,0,No,87.34,202
M10,2024-02-08 09:00:00,93.32,0.47,78.87,23.97,0.915,88.52,110.02,0,0,No,86.01,1060
M4,2024-02-08 10:00:00,67.81,0.605,120.95,1.72,0.943,83.65,74.4,0,0,No,90.12,319
M9,2024-02-08 11:00:00,48.4,0.474,81.09,1.05,0.836,85.55,85.4,0,0,No,82.4,336
M10,2024-02-08 12:00:00,64.64,0.66,83.58,5.21,0.852,48.04,118.18,0,0,No,88.33,378
M9,2024-02-08 13:00:00,90.07,0.422,110.75,23.31,0.71,77.38,89.11,0,1,Yes,88.74,930
M2,2024-02-08 14:00:00,104.28,0.435,94.96,23.5,0.721,73.3,92.6,0,1,Yes,83.05,664
M8,2024-02-08 15:00:00,74.75,0.666,92.4,15.72,0.777,101.12,101.35,0,0,No,95.03,887
M8,2024-02-08 16:00:00,94.54,0.544,90.67,21.12,0.863,76.59,94.42,0,0,No,87.48,206
M7,2024-02-08 17:00:00,69.36,0.418,53.49,5.14,0.922,79.7,110.36,0,0,No,86.23,410
M8,2024-02-08 18:00:00,121.49,0.707,80.66,23.33,0.882,79.54,102.64,0,1,Yes,68.75,294
M3,2024-02-08 19:00:00,59.73,0.362,123.63,3.43,0.818,66.93,77.4,0,0,No,84.88,920
M6,2024-02-08 20:00:00,64.51,0.355,89.21,2.43,0.735,74.4,88.98,0,1,Yes,89.69,884
M1,2024-02-08 21:00:00,67.61,-0.066,61.99,2.69,0.934,88.17,87.35,0,0,No,77.39,274
M7,2024-02-08 22:00:00,83.14,0.389,79.84,13.76,0.809,58.68,93.05,0,0,No,89.68,519
M1,2024-02-08 23:00:00,59.42,0.762,107.2,18.74,0.921,83.11,101.68,0,0,No,85.53,582
M9,2024-02-09 00:00:00,77.04,0.086,106.8,8.8,0.854,70.99,104.59,0,0,No,89.33,394
M1,2024-02-09 01:00:00,92.97,0.31,94.11,23.47,0.922,93.0,64.48,0,0,No,86.03,440
M1,2024-02-09 02:00:00,64.58,0.588,86.22,10.43,0.972,83.95,115.38,0,0,No,90.28,793
M7,2024-02-09 03:00:00,79.95,0.051,71.96,3.61,0.976,64.8,98.64,0,0,No,82.94,329
M2,2024-02-09 04:00:00,59.88,0.398,107.36,11.18,0.861,75.84,83.19,0,0,No,88.93,896
M5,2024-02-09 05:00:00,58.24,0.728,116.76,16.3,0.853,84.54,114.28,0,0,No,83.71,887
M8,2024-02-09 06:00:00,76.49,0.909,125.78,19.97,0.78,76.96,68.42,1,1,Yes,85.93,899
M8,2024-02-09 07:00:00,50.1,0.558,77.79,11.01,0.981,81.45,76.36,0,0,No,81.95,522
M3,2024-02-09 08:00:00,42.83,0.315,127.31,14.25,0.837,79.81,131.94,0,0,No,74.75,1022
M7,2024-02-09 09:00:00,82.99,0.308,98.87,6.42,0.738,88.67,102.19,0,1,Yes,91.94,897
M3,2024-02-09 10:00:00,90.73,0.529,100.53,15.5,0.83,84.4,88.94,0,0,No,91.45,944
M6,2024-02-09 11:00:00,81.6,0.556,117.87,23.66,0.738,79.52,101.63,0,1,Yes,92.0,458
M6,2024-02-09 12:00:00,64.98,0.872,89.18,1.18,0.851,80.18,97.28,0,1,Yes,85.39,899
M3,2024-02-09 13:00:00,108.1,0.694,56.72,21.28,0.868,69.17,100.54,0,1,Yes,70.91,530
M7,2024-02-09 14:00:00,57.82,0.517,114.1,13.49,0.801,94.67,107.34,0,0,No,88.25,716
M3,2024-02-09 15:00:00,54.55,0.433,106.97,6.05,0.721,109.62,97.03,0,1,Yes,87.04,1004
M8,2024-02-09 16:00:00,102.74,1.103,92.79,22.92,0.983,76.7,105.32,0,1,Yes,72.63,1038
M10,2024-02-09 17:00:00,75.14,0.625,112.45,11.6,0.932,80.48,97.63,0,0,No,94.94,927
M4,2024-02-09 18:00:00,90.97,0.366,116.54,7.96,0.952,90.15,87.69,0,0,No,86.03,730
M1,2024-02-09 19:00:00,42.9,0.455,69.76,4.36,0.81,90.09,83.41,0,0,No,77.0,282
M4,2024-02-09 20:00:00,53.99,0.325,100.45,5.87,0.928,81.78,119.79,1,1,Yes,85.9,396
M7,2024-02-09 21:00:00,75.21,0.019,54.45,19.99,0.846,70.24,109.71,0,0,No,81.16,748
M4,2024-02-09 22:00:00,81.27,0.563,97.53,14.75,0.76,98.18,115.56,0,0,No,95.12,567
M6,2024-02-09 23:00:00,105.25,0.856,92.55,21.92,0.737,86.81,100.06,0,1,Yes,76.26,949
M9,2024-02-10 00:00:00,77.62,0.174,109.84,5.57,0.804,82.21,103.39,0,0,No,90.2,608
M1,2024-02-10 01:00:00,77.47,0.511,78.54,2.91,0.741,72.77,97.32,0,1,Yes,94.25,811
M5,2024-02-10 02:00:00,69.16,0.359,91.57,0.15,0.999,80.58,117.36,0,0,No,92.57,250
M7,2024-02-10 03:00:00,98.86,0.604,35.68,12.19,0.715,61.86,94.83,0,1,Yes,73.12,422
M1,2024-02-10 04:00:00,70.15,0.466,111.15,23.96,0.832,87.41,85.24,0,0,No,94.65,794
M4,2024-02-10 05:00:00,80.39,0.228,98.23,16.68,0.836,89.85,107.82,0,0,No,91.51,663
M6,2024-02-10 06:00:00,60.18,0.304,101.74,7.4,0.79,82.3,97.72,0,0,No,88.32,279
M2,2024-02-10 07:00:00,99.63,0.334,70.13,21.04,0.871,70.4,103.75,1,1,Yes,78.39,910
M10,2024-02-10 08:00:00,59.44,0.769,107.96,18.76,0.745,84.52,110.67,0,1,Yes,85.25,252
M5,2024-02-10 09:00:00,86.16,0.759,133.05,0.37,0.935,87.87,91.31,0,0,No,82.64,737
M10,2024-02-10 10:00:00,76.68,0.438,96.3,19.6,0.8,72.57,96.72,0,0,No,97.17,623
M1,2024-02-10 11:00:00,101.17,0.746,113.0,7.21,0.877,89.34,95.34,0,1,Yes,79.4,827
M6,2024-02-10 12:00:00,70.78,0.465,82.59,3.59,0.915,85.25,119.3,0,0,No,93.72,637
M6,2024-02-10 13:00:00,81.37,0.435,98.46,5.43,0.967,77.26,100.21,0,0,No,95.2,323
M4,2024-02-10 14:00:00,63.31,0.511,69.37,11.25,0.951,74.42,102.35,0,0,No,87.8,787
M8,2024-02-10 15:00:00,70.68,0.557,115.76,10.2,0.882,78.21,82.65,0,0,No,93.55,841
M4,2024-02-10 16:00:00,76.59,0.389,103.2,6.93,0.817,70.29,110.96,0,0,No,96.35,562
M8,2024-02-10 17:00:00,52.09,0.504,75.61,4.13,0.851,82.6,106.42,0,0,No,83.58,745
M8,2024-02-10 18:00:00,53.74,0.657,83.96,18.29,0.931,85.58,87.47,0,0,No,83.01,725
M5,2024-02-10 19:00:00,100.8,0.526,101.22,23.76,0.963,91.69,128.84,0,1,Yes,86.34,309
M4,2024-02-10 20:00:00,72.81,0.509,118.48,18.67,0.731,82.97,105.06,1,1,Yes,95.04,576
M2,2024-02-10 21:00:00,66.11,0.599,129.59,7.1,0.815,83.91,90.65,0,0,No,87.66,838
M3,2024-02-10 22:00:00,63.95,0.633,97.32,5.88,0.933,77.32,99.96,1,1,Yes,91.27,543
M3,2024-02-10 23:00:00,64.52,0.487,72.71,5.22,0.829,71.26,94.47,0,0,No,89.05,944
M4,2024-02-11 00:00:00,76.69,0.405,104.77,3.28,0.8,75.7,123.16,1,1,Yes,96.31,307
M4,2024-02-11 01:00:00,81.68,0.538,135.7,13.23,0.823,94.28,114.0,0,0,No,88.77,192
M10,2024-02-11 02:00:00,43.62,0.181,67.55,14.53,0.881,86.34,106.81,0,0,No,71.44,831
M5,2024-02-11 03:00:00,96.19,0.458,80.91,16.93,1.0,84.07,125.75,0,1,Yes,84.74,1101
M4,2024-02-11 04:00:00,95.13,0.006,112.22,16.33,0.848,61.85,84.43,0,1,Yes,77.61,730
M10,2024-02-11 05:00:00,40.04,0.165,103.07,7.02,0.763,83.13,111.64,0,0,No,75.2,639
M8,2024-02-11 06:00:00,91.29,0.135,89.1,7.93,0.749,66.7,108.21,0,1,Yes,82.37,692
M6,2024-02-11 07:00:00,90.83,0.709,104.4,16.36,0.713,67.42,96.54,0,1,Yes,87.02,205
M6,2024-02-11 08:00:00,75.01,0.503,119.55,8.39,0.868,68.54,96.61,0,0,No,96.03,488
M8,2024-02-11 09:00:00,55.54,0.248,98.03,5.1,0.863,72.27,113.85,0,0,No,84.83,705
M7,2024-02-11 10:00:00,90.23,0.598,96.28,8.98,0.762,88.33,112.75,0,0,No,89.68,1045
M10,2024-02-11 11:00:00,71.38,0.698,111.78,6.53,0.909,82.27,78.67,0,0,No,91.88,885
M10,2024-02-11 12:00:00,83.23,0.602,94.59,2.12,0.922,70.57,127.25,0,0,No,92.77,770
M8,2024-02-11 13:00:00,108.29,0.462,122.85,19.92,0.778,74.19,117.14,0,1,Yes,78.03,979
M2,2024-02-11 14:00:00,94.53,0.546,140.53,20.47,0.803,84.98,95.78,0,0,No,81.2,941
M9,2024-02-11 15:00:00,61.25,0.68,82.14,5.27,0.997,86.98,88.13,0,0,No,85.95,317
M1,2024-02-11 16:00:00,69.96,0.406,75.0,1.55,0.812,81.34,116.66,0,0,No,90.6,293
M8,2024-02-11 17:00:00,63.16,0.506,107.43,17.73,0.928,68.53,107.45,0,0,No,92.47,468
M4,2024-02-11 18:00:00,81.5,0.449,74.29,5.08,0.836,75.87,110.75,0,0,No,90.58,339
M4,2024-02-11 19:00:00,62.91,0.177,73.95,9.44,0.938,103.81,108.56,0,0,No,82.29,597
M5,2024-02-11 20:00:00,67.91,0.683,59.02,1.54,0.931,67.89,118.22,0,0,No,84.59,705
M8,2024-02-11 21:00:00,55.73,0.911,92.35,5.43,0.9,83.75,112.84,0,1,Yes,80.61,760
M5,2024-02-11 22:00:00,73.02,0.325,99.34,19.03,0.956,101.21,91.99,0,0,No,95.38,406
M8,2024-02-11 23:00:00,77.65,0.693,89.65,19.31,0.982,77.27,91.11,0,0,No,92.75,784
M10,2024-02-12 00:00:00,34.73,0.332,127.81,4.97,0.874,98.34,105.34,0,0,No,70.93,709
M1,2024-02-12 01:00:00,78.89,0.527,126.32,8.06,0.771,73.12,134.35,0,0,No,92.26,822
M10,2024-02-12 02:00:00,74.31,0.802,138.58,3.22,0.82,60.25,97.75,0,1,Yes,85.91,610
M9,2024-02-12 03:00:00,63.53,0.396,100.93,1.78,0.927,74.21,105.45,0,0,No,91.99,399
M6,2024-02-12 04:00:00,126.52,0.497,123.68,23.81,0.895,72.42,113.42,0,1,Yes,69.45,537
M3,2024-02-12 05:00:00,89.38,0.14,106.18,15.73,0.753,63.3,93.71,0,0,No,84.37,1060
M8,2024-02-12 06:00:00,58.55,0.367,104.17,13.01,0.715,75.83,111.96,0,1,Yes,88.29,250
M9,2024-02-12 07:00:00,87.57,0.119,90.65,18.37,0.905,89.91,100.21,0,0,No,84.22,732
M6,2024-02-12 08:00:00,112.4,0.586,54.74,20.16,0.775,74.06,118.75,0,1,Yes,70.53,372
M7,2024-02-12 09:00:00,76.98,0.666,112.75,19.36,0.85,76.24,85.83,0,0,No,93.13,704
M1,2024-02-12 10:00:00,80.42,0.456,123.08,0.4,0.924,93.71,134.71,0,0,No,91.79,238
M5,2024-02-12 11:00:00,80.08,0.557,69.49,4.48,0.869,72.52,95.31,0,0,No,90.22,703
M5,2024-02-12 12:00:00,43.71,0.435,99.81,15.72,0.725,86.19,107.82,0,1,Yes,83.01,564
M10,2024-02-12 13:00:00,72.2,0.648,119.83,9.02,0.756,62.93,100.07,0,0,No,91.67,767
M4,2024-02-12 14:00:00,85.7,0.526,92.81,23.58,0.766,70.34,83.82,0,0,No,92.69,540
M6,2024-02-12 15:00:00,96.45,0.103,123.86,15.97,0.777,77.87,112.5,0,1,Yes,76.56,257
M7,2024-02-12 16:00:00,96.01,0.688,97.19,22.96,0.87,92.09,96.04,0,1,Yes,85.18,882
M9,2024-02-12 17:00:00,70.54,0.422,89.5,4.83,0.851,70.87,107.89,0,0,No,94.11,959
M1,2024-02-12 18:00:00,88.38,0.246,125.01,20.73,0.761,70.75,87.92,1,1,Yes,83.23,449
M6,2024-02-12 19:00:00,90.35,0.412,81.32,7.71,0.72,82.72,96.1,0,1,Yes,86.83,345
M7,2024-02-12 20:00:00,86.68,0.12,85.5,23.75,0.751,84.33,95.58,1,1,Yes,83.65,493
M3,2024-02-12 21:00:00,64.53,0.25,82.09,3.78,0.995,69.64,108.26,0,0,No,86.18,543
M8,2024-02-12 22:00:00,70.86,0.529,77.15,12.39,0.841,74.78,104.62,0,0,No,92.79,954
M5,2024-02-12 23:00:00,89.11,0.545,103.06,19.03,0.96,90.87,97.35,0,0,No,91.43,542
M9,2024-02-13 00:00:00,82.44,0.561,89.74,10.38,0.955,68.2,94.45,0,0,No,93.0,626
M5,2024-02-13 01:00:00,75.66,0.501,109.77,11.23,0.853,83.41,104.72,0,0,No,97.7,610
M9,2024-02-13 02:00:00,93.45,0.361,65.31,23.67,0.912,74.82,102.97,0,0,No,81.07,894
M10,2024-02-13 03:00:00,66.6,0.489,77.55,10.21,0.758,94.03,101.93,0,0,No,91.09,1045
M4,2024-02-13 04:00:00,72.09,0.413,101.03,14.5,0.907,85.8,129.54,0,0,No,96.59,531
M9,2024-02-13 05:00:00,65.05,0.175,129.39,1.31,0.782,88.81,108.28,1,1,Yes,82.64,404
M5,2024-02-13 06:00:00,84.69,0.346,107.57,20.21,0.95,74.62,128.86,0,0,No,90.55,623
M10,2024-02-13 07:00:00,95.19,0.678,88.21,15.56,0.725,88.25,98.96,0,1,Yes,83.99,797
M9,2024-02-13 08:00:00,58.83,0.818,70.21,9.7,0.932,87.98,99.27,0,1,Yes,79.6,891
M3,2024-02-13 09:00:00,64.67,0.63,87.04,0.39,0.73,85.19,92.42,0,1,Yes,89.64,810
M4,2024-02-13 10:00:00,56.19,0.809,99.15,14.2,0.964,77.17,104.53,0,1,Yes,84.25,468
M9,2024-02-13 11:00:00,52.94,0.517,52.85,0.3,0.791,81.63,95.12,0,0,No,79.2,377
M10,2024-02-13 12:00:00,72.2,0.848,75.73,0.03,0.896,61.47,92.98,0,1,Yes,86.78,626
M6,2024-02-13 13:00:00,65.74,0.911,85.25,14.79,0.846,97.59,71.5,0,1,Yes,84.2,956
M2,2024-02-13 14:00:00,101.43,0.153,94.85,4.54,0.81,73.96,121.99,0,1,Yes,78.82,528
M7,2024-02-13 15:00:00,70.76,0.544,98.91,4.61,0.894,76.65,94.25,0,0,No,96.78,715
M2,2024-02-13 16:00:00,94.34,0.517,87.78,15.68,0.984,66.82,122.12,0,0,No,87.54,964
M2,2024-02-13 17:00:00,89.52,0.415,110.12,1.29,0.712,86.73,98.56,0,1,Yes,89.02,622
M1,2024-02-13 18:00:00,71.87,0.598,102.49,7.52,0.976,85.29,109.67,0,0,No,95.97,234
M3,2024-02-13 19:00:00,106.65,0.508,92.6,3.59,0.883,77.04,101.11,0,1,Yes,82.53,616
M6,2024-02-13 20:00:00,79.03,0.353,112.88,13.92,0.942,56.65,106.22,0,0,No,92.47,938
M8,2024-02-13 21:00:00,97.7,0.495,111.24,15.88,0.815,72.88,84.86,0,1,Yes,86.3,982
M9,2024-02-13 22:00:00,95.95,0.741,70.92,17.31,0.842,84.6,117.74,0,1,Yes,78.89,952
M7,2024-02-13 23:00:00,81.22,0.537,99.36,6.13,0.961,82.51,94.5,0,0,No,96.03,577
M4,2024-02-14 00:00:00,86.27,0.625,117.81,2.14,0.824,79.54,113.89,0,0,No,88.3,890
M6,2024-02-14 01:00:00,84.36,0.445,121.15,1.89,0.86,75.76,78.09,0,0,No,89.98,622
M5,2024-02-14 02:00:00,57.84,0.59,107.42,10.23,0.706,64.21,88.68,0,1,Yes,88.13,393
M8,2024-02-14 03:00:00,91.03,0.258,95.33,22.7,0.748,89.64,105.58,0,1,Yes,86.21,843
M1,2024-02-14 04:00:00,91.11,0.4,108.43,5.23,0.893,65.6,97.55,0,0,No,88.26,505
M1,2024-02-14 05:00:00,97.89,0.479,116.16,6.16,0.915,77.96,106.85,0,1,Yes,84.91,641
M6,2024-02-14 06:00:00,64.19,0.245,102.32,2.42,0.875,69.65,103.11,0,0,No,89.03,558
M10,2024-02-14 07:00:00,82.93,0.334,104.57,14.53,0.743,89.94,127.42,0,1,Yes,91.8,914
M2,2024-02-14 08:00:00,77.26,0.563,95.0,16.32,0.834,85.82,108.11,0,0,No,96.62,201
M5,2024-02-14 09:00:00,73.23,0.526,73.26,15.43,0.807,76.43,93.51,0,0,No,93.25,529
M1,2024-02-14 10:00:00,96.41,0.661,96.51,20.67,0.849,86.91,94.1,0,1,Yes,85.37,757
M7,2024-02-14 11:00:00,78.27,0.38,86.46,11.67,0.961,65.08,118.06,0,0,No,93.25,214
M1,2024-02-14 12:00:00,83.12,0.512,86.52,3.23,0.933,79.21,77.07,1,1,Yes,93.01,690
M4,2024-02-14 13:00:00,96.63,0.366,128.68,6.95,0.725,69.45,108.39,0,1,Yes,80.76,662
M9,2024-02-14 14:00:00,86.76,0.641,119.03,15.9,0.967,90.25,83.26,0,0,No,87.49,980
M1,2024-02-14 15:00:00,79.66,0.738,66.13,14.71,0.842,83.74,116.64,0,0,No,86.13,771
M4,2024-02-14 16:00:00,102.97,0.597,78.3,12.74,0.923,86.5,93.52,0,1,Yes,79.74,894
M6,2024-02-14 17:00:00,91.65,0.712,92.73,16.39,0.742,74.47,107.89,0,1,Yes,85.98,272
M6,2024-02-14 18:00:00,73.61,0.506,87.19,15.3,0.901,87.45,100.56,0,0,No,96.61,615
M8,2024-02-14 19:00:00,68.09,0.661,106.35,21.15,0.771,68.83,79.2,0,0,No,92.05,258
M1,2024-02-14 20:00:00,60.18,0.515,75.13,14.06,0.832,70.26,109.6,1,1,Yes,87.32,292
M7,2024-02-14 21:00:00,89.0,0.295,119.17,18.69,0.705,78.25,89.19,0,1,Yes,85.07,1011
M1,2024-02-14 22:00:00,65.55,0.549,99.12,5.97,0.745,70.65,112.03,0,1,Yes,94.11,1075
M7,2024-02-14 23:00:00,59.88,0.301,93.19,16.28,0.728,87.1,84.97,0,1,Yes,87.1,940
M3,2024-02-15 00:00:00,76.35,0.968,99.71,21.65,0.772,75.27,103.63,0,1,Yes,89.91,680
M8,2024-02-15 01:00:00,64.69,0.433,91.65,9.26,0.73,69.19,100.59,0,1,Yes,91.84,941
M3,2024-02-15 02:00:00,87.76,0.629,59.39,18.7,0.908,67.9,90.96,0,0,No,82.92,486
M1,2024-02-15 03:00:00,72.65,0.498,100.24,17.39,0.709,86.97,120.7,0,1,Yes,98.73,668
M8,2024-02-15 04:00:00,54.41,0.253,93.59,1.43,0.885,54.56,100.5,0,0,No,83.49,738
M3,2024-02-15 05:00:00,75.47,0.12,80.91,13.96,0.742,69.89,93.68,0,1,Yes,88.36,945
M2,2024-02-15 06:00:00,78.33,0.65,121.95,3.12,0.984,94.03,104.48,0,0,No,90.95,459
M1,2024-02-15 07:00:00,81.37,0.81,113.39,23.22,0.98,76.56,78.16,0,1,Yes,87.94,689
M3,2024-02-15 08:00:00,92.34,0.353,148.78,19.47,0.768,87.16,136.78,0,0,No,78.64,1036
M2,2024-02-15 09:00:00,68.69,0.169,116.7,2.63,0.884,84.27,83.71,0,0,No,86.88,360
M2,2024-02-15 10:00:00,91.63,0.435,87.13,2.92,0.708,78.09,108.28,0,1,Yes,87.81,756
M6,2024-02-15 11:00:00,83.95,0.313,81.88,14.27,0.98,63.41,100.92,0,0,No,88.15,1066
M1,2024-02-15 12:00:00,88.9,0.37,90.11,8.28,0.857,66.74,117.71,0,0,No,88.47,752
M2,2024-02-15 13:00:00,58.52,0.622,86.67,0.84,0.713,66.57,102.67,0,1,Yes,86.65,686
M6,2024-02-15 14:00:00,76.47,0.49,102.18,13.0,0.803,84.82,90.43,0,0,No,98.63,1001
M3,2024-02-15 15:00:00,74.21,0.334,69.22,9.31,0.723,86.7,72.13,0,1,Yes,90.13,1022
M4,2024-02-15 16:00:00,53.67,0.618,112.95,2.43,0.818,71.21,73.3,0,0,No,84.39,735
M1,2024-02-15 17:00:00,91.58,0.633,101.82,19.25,0.901,79.21,96.43,1,1,Yes,88.68,304
M8,2024-02-15 18:00:00,75.29,0.433,110.65,21.96,0.841,80.08,120.56,0,0,No,96.38,1076
M7,2024-02-15 19:00:00,65.86,0.528,77.12,18.16,0.815,80.78,74.92,0,0,No,90.3,1041
M7,2024-02-15 20:00:00,59.8,0.604,104.93,19.74,0.736,72.38,127.74,0,1,Yes,89.33,374
M3,2024-02-15 21:00:00,85.52,0.585,125.98,5.2,0.773,96.38,116.3,0,0,No,87.84,853
M10,2024-02-15 22:00:00,52.11,0.508,82.79,6.33,0.73,86.78,79.77,0,1,Yes,84.95,816
M10,2024-02-15 23:00:00,84.27,0.787,82.24,5.0,0.942,80.73,83.72,0,0,No,86.08,950
M3,2024-02-16 00:00:00,90.67,0.617,114.24,18.36,0.741,74.81,85.23,1,1,Yes,86.99,511
M2,2024-02-16 01:00:00,99.67,0.41,80.62,22.75,0.879,71.66,104.49,0,1,Yes,81.99,1056
M1,2024-02-16 02:00:00,85.69,0.411,95.33,17.2,0.803,83.98,99.16,0,0,No,91.94,485
M7,2024-02-16 03:00:00,103.67,0.388,129.51,21.16,0.768,75.26,98.6,0,1,Yes,77.53,612
M7,2024-02-16 04:00:00,60.76,0.626,82.53,15.33,0.892,81.34,92.43,0,0,No,86.86,1014
M2,2024-02-16 05:00:00,96.52,0.375,130.89,9.3,0.837,61.01,102.67,0,1,Yes,80.57,558
M7,2024-02-16 06:00:00,68.1,0.415,93.28,10.22,0.82,74.7,112.56,0,0,No,93.51,461
M8,2024-02-16 07:00:00,74.0,0.712,77.58,1.81,0.878,78.91,98.08,0,0,No,90.79,735
M1,2024-02-16 08:00:00,70.01,0.538,112.07,0.75,0.847,89.68,90.06,0,0,No,94.32,674
